Date;OR FP Equity;DG FP Equity;TTE FP Equity;AI FP Equity;DSY FP Equity;CS FP Equity;ERF FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;AC FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;URW FP Equity;ACA FP Equity;RI FP Equity;STMPA FP Equity
02/11/2007;90.39;57.48;54.42;44.3983;4.263;29.3515;7.43;69.5099;56.4751;42.41;43.3207;65.7843;42.4925;43.85;8.5503;77.62;21.4747;120.6;27.65;110.37;17.32;41.9;26.79;87;39.25;25.65;115.8512;64;60.01;60.2715;96.3926;49.06;22.89;25.29;163.39;23.8623;71.6063;11.66
09/11/2007;88.52;54.89;56.33;43.3205;4.012;26.5766;7.815;66.6623;54.1916;41.47;41.5299;63.5948;38.1646;41.48;8.2802;73.69;20.8587;111.44;25.42;97.49;16.14;40.48;26.01;82.4;38.08;24.81;111.3046;60.79;60.1161;61.1468;88.7184;46.125;22.28;24.83;151.58;21.6108;69.8725;11.33
16/11/2007;93.1;55;54.32;42.6364;3.761;26.518;7.872;69.4516;57.1451;39.75;43.9584;62.8044;38.2361;41.5;8.3758;72.79;19.1968;109.14;23.95;94.46;15.85;39.51;24.06;83.77;38.83;25.94;105.9633;61.04;62.3529;59.6649;90.7324;44.315;22.95;24.31;143.11;21.4724;70.0713;11.23
23/11/2007;94.69;54.3;55.05;44.3561;3.88;25.8145;7.309;69.9084;57.164;38.69;46.5617;60.9147;36.9754;42.11;8.5868;72.35;18.8417;108.58;24.26;94;14.63;38.76;25.82;83.55;38.46;25.65;106.9124;58.87;58.4577;62.2905;86.7223;44.68;21.41;22.61;154.28;20.3467;69.0264;10.26
30/11/2007;94.93;54.47;55.23;46.4834;4.011;27.2899;8.096;74.9817;56.862;39.78;46.221;61.0964;37.5928;42.83;8.8316;74.75;19.5736;105.25;24.85;99.45;13.29;40.89;26.22;88.19;38.26;25.95;111.2604;61.22;60.9067;64.6576;93.6689;47.69;21.94;23.94;153.63;22.1645;69.9742;10.49
07/12/2007;95.87;54.8;56.39;47.3597;4.044;27.8957;8;75.6815;57.7396;39.19;46.4394;62.223;38.1841;43.29;8.9864;76.01;19.0495;107.34;25.39;99.01;13.2;40.84;25.87;88.68;40.28;24.94;110.6866;60.59;63.2978;65.3439;94.5206;48.065;21.7;24.94;158.15;22.2383;70.2516;10.66
14/12/2007;95.92;54.83;55.47;46.7974;3.843;26.8209;7.8;72.5422;55.3617;38.64;45.2601;61.3054;36.566;42.67;8.8738;74.7;18.332;101.58;26.09;97.94;14.01;40.1;26.46;87.85;39.26;24.66;109.5609;60.78;59.2965;63.5039;89.3129;45.89;22.31;23.31;148.4;21.9246;69.5026;10.4
21/12/2007;98.4;50.35;55.88;47.3269;3.991;26.3617;7.355;71.9591;58.4661;40.71;46.7801;59.0977;34.9285;43.94;8.9273;73.9;19.006;99.97;26.09;96.95;13.76;40.67;26.29;84.1;40.36;24.66;113.004;56.34;60.01;64.6378;87.3344;45.015;22.41;23.1;149.5;21.2879;73.9965;10.17
28/12/2007;98.75;50.89;56.72;47.5752;4.06;26.6646;7.9;72.4062;58.6454;42.96;46.5442;58.6071;35.5783;43.81;8.8766;74.68;19.1678;99.86;26.04;98;13.79;40.66;26.18;86.25;40.64;24.65;116.7782;57.03;61.032;63.1757;87.8224;46.085;22.02;23.28;145.98;21.2602;73.2337;9.85
04/01/2008;95.14;45.43;57.2;48.4421;3.973;25.8145;7.233;70.3652;56.5978;39.26;44.4913;54.3372;34.3046;42.5;8.57;71.3;17.1532;91.6;24.21;86.45;13.17;40.5;24.99;80.16;41.36;24.3;110.2231;52.46;59.5761;60.7688;85.7907;42.92;20.75;21.92;146.01;20.605;72.1287;9.06
11/01/2008;86.95;46.39;57.03;47.2238;3.501;25.5116;7.8;70.6373;54.9748;33.89;44.107;52.1841;32.8425;40.8;8.66;65.94;15.9068;84.18;22.52;85.71;11.81;39.2;22.31;67.6;40.75;25.37;100.7546;52.13;59.0073;65.1152;86.1545;40.735;19.02;20.78;141.16;20.725;67.3482;8.27
18/01/2008;84.78;44.83;53.25;44.6747;3.415;24.0362;7;67.4398;55.2956;34.92;42.552;48.8045;31.7313;38.55;8.0832;63.19;14.4501;79.81;21.77;77.16;10.8;36.98;20.64;64.82;39.43;24.67;94.376;50.29;55.8641;60.8385;75.7123;38.955;17.11;20.4;146.49;18.7134;61.4164;8.39
25/01/2008;82.89;44.28;49.97;43.4751;3.6;22.9223;6.994;63.6591;50.3133;36.1;42.2026;47.4417;33.8303;37.73;7.5712;62.89;15.7159;85.97;22.85;77.45;10.54;37.78;20.29;70.34;36.16;23.21;96.4507;52.1;52.8655;55.1992;65.5363;37.855;17.48;19.61;153.28;18.6949;65.3832;8.44
01/02/2008;83.45;48;49.44;43.8078;3.791;23.2839;7.255;63.4453;51.9269;38.26;41.5299;50.149;33.4663;39.37;7.9116;64.14;16.0638;89.18;24.79;76.56;11.64;39.63;21.39;70.02;36.93;23.67;104.0211;52.36;53.5886;53.8068;77.8948;39.48;17.53;21.45;164.66;19.3132;65.7624;8.45
08/02/2008;80.93;44.59;48.11;42.1819;3.679;20.9193;6.675;57.4196;49.7566;35.44;39.5119;45.2795;30.88;37.87;7.453;62.1;14.3873;83.16;22.99;67.31;11.05;37.3;21.41;72.81;35.92;23.9;101.4608;47.19;52.152;51.4098;68.952;35.62;16.31;19.48;155.73;16.7941;62.1654;7.95
15/02/2008;82.76;44.34;49.15;43.4564;3.588;20.5969;6.643;57.4487;49.7189;36.59;40.106;46.0699;31.2049;38.91;7.3883;62.18;14.3632;83.52;23.26;69.72;13.2;38.76;21.68;79.41;36.92;23.32;104.9922;48.24;53.5501;51.6684;67.6212;36.695;16.62;20.42;161.29;16.2035;63.987;8.24
22/02/2008;80.26;45.01;49.9;43.6954;3.693;21.8476;7.322;59.48;49.3886;37.29;40.9621;48.2594;33.5638;39.39;7.5852;63.4;14.9212;83.79;24.42;69.71;13.28;39.59;21.65;79.49;35.89;22.72;114.6373;48.91;56.8186;51.38;61.2086;38.86;17.88;21.3;165.11;16.0651;64.3106;8.25
29/02/2008;78.72;45.96;49.99;44.0234;3.619;21.9648;7.7;57.8958;49.0489;36.44;40.7786;47.4417;30.6981;39.3;7.377;61.49;15.8488;83.07;23.99;71.2;13.31;40.59;20.97;77.66;37.98;22.28;111.6798;45.44;56.7607;48.5256;67.3882;37.86;17.43;20.95;161.9;16.6464;65.0966;8
07/03/2008;76.77;43.94;48.16;43.1799;3.586;20.2549;6.8;55.8354;48.9357;33.89;41.7658;45.116;30.1002;40.22;7.1322;59.59;14.9719;78.55;23.54;65.81;13.22;39.52;19.37;77.35;36.87;21.23;109.5168;43.81;47.7265;46.9442;61.6067;38.58;17.5;19.86;166.77;16.2127;64.0517;7.15
14/03/2008;78.79;43.51;47.95;43.1753;3.68;20.2061;6.501;54.9121;52.512;33.89;41.1106;43.9894;28.7486;38.3;6.7777;59.67;15.0999;77.3;23.14;63.6;12.84;40.08;22;78.24;38.01;20.63;111.768;42.44;46.8491;45.3131;65.1609;39.01;15.77;20.03;156.04;16.3235;63.4692;6.77
28/03/2008;80.06;45.82;46.91;44.5482;3.599;22.7074;6.296;62.6775;52.8705;35.88;42.3511;46.5332;29.7688;40.45;6.9972;62.63;15.8995;84.97;23.79;69.24;12.62;40.55;23.35;77.98;37.64;21.41;113.1365;40.21;43.3877;47.0934;60.7726;41.115;14.79;19.5;159.2;17.9475;62.9606;6.63
04/04/2008;81.47;47.93;48.63;46.4132;3.757;24.2121;6.222;66.6234;53.7575;37.44;43.3731;49.395;32.2642;40.47;7.2476;64.39;15.5178;82.93;24.97;69.82;13.38;42.69;24;81.75;40.41;22.05;118.0362;44.4;45.1232;49.1521;63.7866;41.18;15.71;19.45;164.74;19.3132;68.3792;7.29
11/04/2008;78.76;45.98;49.05;44.9184;3.695;22.8979;6.45;64.7136;52.2006;35.44;40.071;46.6059;31.5493;39.52;7.1041;60.05;15.2111;76.82;24.24;65.78;12.7;40.85;23.94;76.4;40.48;22.22;117.2417;44.86;43.3877;47.7796;63.7866;40.405;15.1;19.31;163;18.4458;68.0186;6.815
18/04/2008;74;48.62;51.2;45.4104;3.725;24.4173;6.462;68.0618;54.9182;39.76;40.0361;48.4138;33.5378;39.32;7.3151;63.64;15.9696;79.48;25.03;68.96;12.63;41.72;25.05;80.96;42.81;19.865;124.172;47.46;42.7128;48.6946;71.2268;42.86;15.91;19.69;165.14;20.1067;69.609;7
25/04/2008;74.33;48.73;52.49;44.9652;3.923;22.7514;6.409;67.2406;54.2576;40.1;39.3722;47.9596;34.5061;39.74;7.294;65.28;16.2256;76.95;25.52;67.43;12.37;41.17;25.38;84.04;42.84;20.03;125.099;49.66;44.9593;50.3456;71.6154;39.68;15.32;19.06;160.91;19.6823;67.4915;7.46
02/05/2008;77.45;48.01;54.33;45.2136;4.001;24.2609;6.602;69.3156;54.3142;39.89;39.8788;47.6143;35.1884;39.09;7.3601;67.44;14.1893;78.57;26.18;70.17;14.38;42.72;26.72;88.65;42;20.61;127.0192;48.7;44.4483;50.8031;74.1176;39.97;17.03;19.08;168.73;20.8819;68.0278;7.85
09/05/2008;78.5;47.42;53.37;44.6185;3.901;23.0298;6.57;65.5446;51.9552;38.95;39.2499;47.6779;35.2859;38.88;7.0225;66.24;14.2907;77.18;25.51;70.19;14.49;41.09;27.2;99.82;42.51;20.435;134.3468;47.5;42.6839;47.2426;68.8099;38.43;15.6;18.83;169.29;19.4885;66.7887;8.08
16/05/2008;77.85;50.2;56.445;44.2858;4.041;23.0982;6.386;68.0424;52.1628;42.61;40.5165;49.9673;32.8035;39.61;7.4628;68.87;15.1217;81.56;26.1;68.38;14.81;40.67;27.67;104.85;41.9;20.435;142.0937;51.38;44.1783;47.2028;68.0991;40.095;16.97;19.57;169.63;17.6522;68.074;8.59
23/05/2008;76.67;47.54;56.56;43.2924;4.009;21.5056;5.96;66.0597;50.2945;38.78;38.8131;47.796;31.3934;39.85;7.3151;65.07;14.182;75.37;25.07;62.49;13.82;39.36;26.05;102.5;40.94;20.1;138.8714;49.5;42.3753;46.2281;63.2653;39.96;14.92;19;168.7;16.914;66.0768;8.035
30/05/2008;78.22;48.43;56.09;44.2717;4.302;22.1895;6.2;64.4755;53.097;43.6;39.3722;47.0965;31.8743;40.43;7.6007;67.78;13.8897;76.86;25.55;66;14.03;40.12;27.22;106.23;43.79;19.505;140.8578;52.49;44.1687;47.6503;63.3127;40.37;15.02;18.73;167.1;15.696;67.5007;8.372
06/06/2008;75.07;44.94;53.615;43.5923;4.266;20.4601;5.663;58.9163;51.8042;43.47;38.4462;44.5618;30.802;40.38;7.4066;65.6;12.6457;77.12;25.08;61.26;13.67;39.65;26.63;97.79;43.01;17.745;143.9477;46.72;43.7059;44.6169;57.3416;39.725;14.07;18.5;165.23;13.86;65.7069;7.85
13/06/2008;74.79;43.12;52.295;44.3795;4.199;20.8998;5.307;59.791;49.7283;41.16;37.8783;42.0452;30.6656;39.82;7.2757;65.16;12.4186;73.61;23.02;58.89;13.73;39.12;25.99;102.49;42.25;18.525;137.6354;46.77;38.1233;42.8565;54.8773;38.975;14.16;17.98;158.25;13.72;65.0041;7.47
20/06/2008;71.25;40.49;51.66;43.0754;3.972;20.1425;5.224;57.6431;44.8593;39;36.5767;36.349;28.4626;39.37;6.9564;61.64;11.363;69.32;22;54.97;12.55;37.66;24;100.38;41.11;17.595;144.0581;42.2;34.6427;41.2353;53.503;36.925;13.18;17.1;146.71;13.38;61.1575;6.914
27/06/2008;67.43;38.85;52.91;42.8847;3.831;18.6134;5.497;56.2824;42.17;37.17;30.4966;37.2938;27.7413;38.29;6.6708;59.53;10.9862;64.76;21.07;51.49;12.38;36.12;23.24;99.99;40.61;17.455;140.5488;42.05;34.122;41.9315;52.2235;35.005;12.16;16;146.21;13.41;59.4099;6.722
04/07/2008;66.71;37.13;51.25;43.1476;3.808;17.7096;5.125;55.4369;40.8584;36.59;28.9941;33.251;27.2929;38.55;6.7538;57.05;11.2905;60.1;19.64;52.23;11.29;34.53;23.32;94.99;38.91;19.82;118.1466;41.42;32.5601;44.4478;51.9486;32.75;11.48;15.5;142.52;12.89;53.9359;6.452
11/07/2008;64.58;34.05;50.17;41.993;3.76;17.2602;5.03;53.566;39.1787;35.36;26.8625;29.8714;25.8438;35.39;6.8185;54.79;10.3629;53.48;18.54;49.23;12.49;35.3;23.09;86.72;38.41;19.41;122.8257;39.97;30.3232;43.6422;48.0248;30.67;10.74;14.34;125.3;11.57;48.5913;6.312
18/07/2008;64.93;37.03;47.625;42.8332;4.008;18.589;5.234;60.7434;41.3207;40.4;29.4658;34.2685;28.4302;32.87;7.5121;60.16;11.0586;59.46;20.59;55.88;13.5;38.15;24.05;96.5;42.42;19.895;111.5253;44.17;31.8851;45.4424;53.7874;34.005;12.8;16.45;137.98;14.02;51.393;7.298
25/07/2008;66.14;37.42;48.375;43.5548;4.049;18.4668;5.962;62.9788;45.567;38.96;30.5752;35.713;29.4569;31.33;7.4206;63;11.5466;64.44;20.58;56.82;13.28;38.02;23.28;96.55;41.8;19.4;109.9141;42.88;33.476;46.9442;58.0051;35.13;12.76;15.75;139.85;14.3;54.8883;7.245
01/08/2008;66.65;36.09;48.79;42.627;4.088;18.3838;5.987;59.8007;44.7838;40.16;28.2777;34.75;28.0792;31.79;7.4614;62.76;9.904;63.4;20.99;51.78;11.05;36.16;25.21;101.79;39.57;20.195;121.7221;41.24;31.9526;45.333;56.9056;33.42;12.14;16.68;142.8;13.55;51.2451;7.11
08/08/2008;71.34;39.05;47.46;42.8074;4.22;21.7303;5.796;62.5852;46.6238;42.09;32.0953;38.3386;30.6786;34.41;7.415;65.47;11.0514;71.02;22.15;58.6;12.23;38.61;23.56;104.17;37.6;20.21;116.712;44.54;35.3658;48.1973;65.3031;36.12;14.9;17.45;144.5;14.67;57.0427;8.212
15/08/2008;71.67;38.3;47.59;42.4981;4.269;21.4616;5.958;59.4703;45.9539;42.58;32.1739;39.4742;30.7955;34.77;7.4263;65.24;11.2398;73.41;22.29;60.79;12.59;39.07;23.44;99.89;37.01;19.78;111.6577;44.15;36.1178;49.6295;61.673;36.06;15.76;17.53;145.88;14.22;58.4575;8.596
22/08/2008;68.88;37.05;49.175;42.4157;4.088;20.6311;6.102;57.2349;45.1329;41.48;30.383;37.1666;29.5219;34.39;7.2926;64.06;10.8292;70.51;21.65;59.16;12.08;38.05;22.93;95.76;38.51;19.65;115.5201;42.2;35.9636;47.4216;59.6637;35.085;14.97;16.93;145.24;13.57;57.0982;8.481
29/08/2008;67.91;38.85;49.045;42.7868;4.132;21.359;6.423;59.7521;44.9064;40.45;31.5624;38.066;29.4049;36.41;7.4389;65.54;10.7156;72.95;22.93;57.27;12.14;38.6;24.42;97.26;39.4;20.135;118.5659;41.24;35.3369;48.3465;62.6492;34.45;15.33;17.5;141.88;14.52;59.1787;8.95
05/09/2008;69.05;35.745;44.31;41.4209;3.924;20.6897;6.034;58.683;44.0289;37.77;29.706;36.1309;28.0987;36.2;7.0225;62.58;11.3364;66.34;23.03;54.615;12.14;37.65;25.16;92.35;36.16;19.325;96.0093;38.27;31.4898;45.5518;59.2704;32.49;14.675;16.34;139.76;13.58;59.9508;8.149
12/09/2008;73.85;36.75;45.705;43.6012;3.889;21.7401;5.97;62.7261;46.6144;35.845;29.9681;36.0219;28.18;35.8;7.1069;61.68;12.0865;67.53;24.18;52.985;13.67;38.58;26.04;96.54;36.715;19.63;101.6595;38.15;31.1861;50.276;61.6162;32.2225;15.5;15.31;145.26;14.03;62.7803;8.629
19/09/2008;76.08;34.67;45;45.3588;3.956;24.0851;5.808;66.0889;48.9545;35.2;29.7846;35.9129;27.7771;36.68;6.8706;61.41;11.8473;67.94;23.92;51.095;14.25;38.31;22.7;111.53;36.655;20.48;92.5331;37.715;29.7929;47.3022;63.5023;33.99;14.375;16.88;154.21;14.4;54.3843;8.53
26/09/2008;72.58;33.785;43.71;42.1528;3.893;22.7562;5.829;66.3416;45.1942;34.62;29.4046;34.7409;25.8308;34.96;6.3501;57.24;11.1227;60.57;21.88;47.32;12.68;36.78;21;108.95;36.79;20.22;85.6028;33.49;29.0264;46.4618;61.6446;31.15;13.08;16.35;147.74;14.4;55.3968;7.32
03/10/2008;68.265;32.51;42.65;39.4107;3.777;22.5657;5.529;69.3398;46.2369;33.245;29.3653;32.9557;22.8838;36.98;6.4218;54.45;10.4294;55.55;21.1;40.875;11.88;35.55;18.72;112.9;36.81;20.39;73.3423;30.37;27.4837;49.3013;65.0566;29.27;12.805;14.75;138.85;15.39;52.3547;7.31
10/10/2008;59.265;25.54;33.18;35.0552;3.152;16.7716;4.84;58.1825;39.5609;23.96;22.119;23.6209;18.6827;29.33;5.1515;46.44;9.904;40.87;16.74;28;9.93;31.15;15.28;94.5;24.295;16.935;48.2254;28.675;21.4721;37.7145;47.3898;22.535;9.93;13.03;114.195;11.44;38.6881;6.53
17/10/2008;63.31;24.02;36.435;33.7485;3.274;16.0486;4.9;54.3629;40.4762;23.41;23.4119;24.1524;18.8386;28.65;5.824;49.24;10.0236;38.87;17.77;28.565;9.38;30.93;15.1;93.81;29.39;20.51;48.8433;27.33;22.5809;44.2041;42.9351;22.9225;10.005;12.39;122.455;10.48;43.2744;6.205
24/10/2008;62.84;23.865;36.06;31.478;3.024;13.8306;4.911;55.398;39.3391;23.115;25.159;22.876;16.8339;31.825;5.5046;43.6;8.4365;35.26;16.2;22.2;8.86;31.5;15.28;83.22;31.335;19.045;37.8961;26.535;17.008;44.1693;42.6508;21.37;11.02;11.01;107.67;11.37;37.2872;6.14
31/10/2008;59.015;27.99;42.815;34.6918;3.233;14.5097;4.375;54.4261;40.9905;25.07;28.7582;27.2776;19.7192;35.06;5.741;46.74;9.6902;45.38;17.65;23.86;9.9;31.3;16.82;101;34.655;19.7;44.1863;33.18;18.5217;49.1621;39.9733;23.35;12.94;13;117.385;11.235;46.9546;6.395
07/11/2008;62.42;28.12;41.3;35.7098;3.24;15.5503;4.267;53.4542;41.434;25.82;28.6796;27.6774;20.0408;34.31;5.7396;44.88;9.8388;42.11;18.45;21.61;10.17;31.29;18.3;100.4;35.65;19.795;38.6024;31.235;18.6567;46.984;44.5464;23.445;12.43;12.54;113.795;11.35;47.5279;6.491
14/11/2008;62.54;28.8;40.595;35.2201;3.084;13.5766;3.572;45.4895;41.0943;24.77;27.7536;24.4749;17.7404;32.68;5.7367;37.25;8.9438;33.3;17.03;18.7;9.8;31;18.38;102.5;34.755;19.575;37.0022;28.865;18.676;48.1178;35.8693;24;12.31;11.5;107.5;9.435;42.8306;5.91
21/11/2008;59.875;25.47;36.725;30.643;2.551;11.4416;3.16;34.9688;38.924;23.3;24.897;23.6209;16.8209;30.3;5.6411;35.32;7.6152;28.86;15.49;14.705;8.84;29.43;17.6;94.01;31.625;18.755;30.7671;24.75;17.0803;38.5996;26.0833;20.8425;10.665;11.09;97.92;6.88;36.9867;5.099
28/11/2008;63.66;31.58;41.05;34.4573;3.039;14.6074;3.153;42.1074;42.722;25.275;25.954;28.5541;19.6379;31.445;6.2601;40.18;9.0923;34.18;18.26;17.22;10.19;29.39;18.78;98.74;31.455;20.22;41.284;32.22;18.8688;43.2145;31.6374;24.715;12.46;12.41;105.085;8.715;42.7289;5.171
05/12/2008;60.04;27.81;35.655;30.6971;2.907;13.3372;3.035;38.0011;39.6081;22.88;23.6914;27.2595;19.1343;30.285;5.9084;37.36;8.8133;29.69;17.48;16.37;9.22;28.27;18.84;98.99;27.37;20.12;34.4309;27.305;16.7766;43.1399;30.32;22.5275;11.41;12.7;97.05;8.61;39.8994;4.71
12/12/2008;61.14;29.405;39.795;32.313;3.028;14.9542;3.101;42.569;40.4668;26.11;24.9057;31.8973;21.6816;31.31;6.1827;42.05;9.4426;36.61;18.34;17.74;9.69;28.88;18.33;104.76;29.48;19.385;39.2866;29.69;17.6299;44.0102;34.3576;26.66;11.665;14.13;102.445;8.885;45.0868;4.792
19/12/2008;63.4;29.475;39.575;33.4779;3.0655;16.2;3.225;29.5165;41.4717;25.89;23.8793;31.3023;22.8059;32.94;6.4007;42.38;8.9776;43.04;19.225;17.25;9.616;29.14;18.95;104.1;33.05;20.285;39.2866;30.565;20.4838;47.0735;34.1396;27.1375;11.685;13.54;104.24;7.98;47.7868;4.762
02/01/2009;65.04;30.915;41;34.7949;3.205;16.6446;3.6;31.781;42.0756;28.31;25.7574;32.4152;23.5694;34.6;6.7243;43.62;9.4897;45.75;18.8;19.955;10.165;30.49;21.05;102;35.32;20.45;41.4495;30.85;21.7131;46.4369;35.1537;27.8275;12.63;14.34;109.94;8.6;51.5502;4.782
09/01/2009;60.7;30.865;39.975;34.5114;3.286;15.0813;3.88;33.1076;41.9294;27.36;24.2418;32.2744;22.0618;33.18;6.3065;41.45;9.4148;41.82;18.955;20.76;10.175;32.38;22.21;94.505;33.205;20.29;44.4402;33.36;20.9514;47.0784;34.1206;27.355;13.69;14.31;115.88;8.82;49.7517;4.936
16/01/2009;53.81;28.785;37.005;31.4522;2.94;12.8535;3.68;28.1898;39.8676;25.45;22.9271;27.0641;20.2033;32.095;5.6608;36.73;8.6008;38.94;17.355;16.61;9.419;32.475;20.57;86.38;30.97;19.045;39.3307;28.525;18.3819;48.6747;30.1399;23.3125;12.72;13;101.045;8.29;45.637;4.292
23/01/2009;50.96;27.05;36.07;29.2771;2.855;11.1387;3.21;20.7791;38.8862;24.56;23.0319;24.0843;18.9621;30;5.5257;37.01;7.4727;34.23;17.07;14.1;9.119;32.535;20.48;76.75;31.08;19.1;36.4283;25.75;16.2029;47.1928;25.8274;20.8575;12.6;12.095;93.295;7.58;43.1912;4.02
30/01/2009;52.1;26.84;39.175;29.3982;2.961;11.9351;3.549;29.1666;37.9803;27.05;23.4032;24.1433;20.1415;29.88;5.6861;38.58;7.4207;36.26;18.38;15.16;9.79;34.755;21.47;78.9;30.07;17.56;39.0769;26.76;17.0224;43.8461;31.2298;24.88;13.705;13.195;105.205;9.54;45.5306;4.062
06/02/2009;54.95;29.88;41.925;31.4471;3.0805;12.8535;3.54;28.2384;37.2349;29.94;24.3291;29.19;22.3672;29.56;5.8816;45.08;7.6526;41.99;19;16.63;9.891;34.465;22.77;79.995;30.505;18.67;48.7109;29.65;17.7504;44.3483;28.8082;27.485;14.025;14.125;107.005;9.501;42.9878;4.431
13/02/2009;53.45;29.255;40.9;31.0244;2.887;11.6273;3.045;25.6969;36.3668;24.855;24.2505;26.6235;21.0156;29.795;5.665;43.79;7.7118;38.93;19.845;16.33;9.568;32.97;22.73;77.615;27.575;18.21;44.3739;28.46;17.5961;46.7204;25.164;26.52;13.56;14.105;111.6;8.224;45.1654;4.387
20/02/2009;51.09;26.14;37.75;32.2254;2.814;8.0873;2.983;22.6695;34.5692;23.14;23.4032;21.6222;19.4755;28.84;5.243;41.24;6.4231;39.36;18.94;12.725;7.48;32.84;22.04;71.6;26.19;17.41;37.5209;23.07;15.8269;44.224;21.3159;25.0075;12.455;12.5;103.08;7.28;43.1912;3.802
27/02/2009;51.32;25.745;37.48;29.9781;2.764;7.1689;3;25.2596;35.7157;22.97;23.3901;18.32;18.4747;27.4;5.3358;40.9;6.2431;43.46;18.485;11.525;8.09;32.055;22;67.15;25.29;17.81;34.0998;22.8;16.5404;40.6932;23.6522;23.9;11.66;11.925;100.235;7.79;40.2415;3.497
06/03/2009;46.955;26.29;35.99;29.6997;2.568;6.0872;3.084;21.1241;32.7056;21.76;19.9962;19.02;16.6422;26.31;5.3372;40.3;5.7648;42.76;19.6;10.83;7.111;29.35;21.88;70.33;24.605;17.425;31.6831;22.73;15.9233;39.3157;18.809;22.73;10.12;11.76;89.69;6.11;39.2984;3.038
13/03/2009;51.18;28.07;37.88;31.5914;2.7795;7.4757;3.29;28.4279;34.0785;24.265;22.7567;20.37;17.8054;27.4;5.3682;43.61;6.5656;44.77;19.815;13.08;7.409;29.295;22.91;70.75;24.4;17.65;32.9301;26.095;15.2194;39.9224;22.15;23.67;9.784;12.845;98.795;7.352;40.3479;3.343
20/03/2009;50.19;28.89;37.94;32.4522;2.797;9.1474;3.229;30.7605;32.3659;25.085;22.8834;21.22;18.5657;28.04;5.5074;44.17;6.9871;47.66;20.245;15.01;7.09;28.47;22.46;76.5;26.14;17.07;31.2085;27.44;16.7573;40.5888;27.7183;24.18;9.211;12.85;103;8.688;37.4906;3.251
27/03/2009;51.64;28.325;38.45;32.1043;2.892;9.0097;3.181;31.3436;34.7154;23.85;25.3993;20.855;16.7949;28.945;5.5384;42.19;7.2468;44.54;19.38;16.92;6.999;28.4;21.35;85.89;26.575;17.005;35.3469;26.64;15.4701;41.285;28.576;25.625;8.86;13.155;106.405;9.2;36.8804;3.83
03/04/2009;53.475;30.62;37.685;33.1635;3.011;10.572;3.548;34.7744;35.5364;26.25;26.4781;25.02;19.0271;29.63;5.7593;46.73;8.2529;51.38;21.29;21.335;7.541;28.785;21.63;87.015;24.66;16.745;40.2908;30.38;15.986;41.2751;31.7464;27.4875;9.572;13.875;110.005;9.393;41.1939;4.205
17/04/2009;52.53;32.49;36.28;34.0913;2.9355;11.8227;3.733;39.3229;34.706;26.62;25.5041;27.095;19.8199;30.91;5.627;48.08;9.1914;54.4;21.3;24.1;8.991;30.36;22.54;92.7;25.14;17.045;48.7992;31.8;19.4763;42.0807;37.4379;27.2425;10.275;14.79;120.26;10.955;40.1961;5.15
24/04/2009;52.015;33.82;38.345;34.0063;3.003;11.637;3.756;37.3305;34.7626;27.63;25.7706;27;21.2398;31.78;5.6214;52.19;9.0718;55.65;22;23.305;9.271;31;22.13;100.245;25.8;16.32;45.4775;33;18.9797;40.4894;36.3669;28.26;11.4;15.35;118.835;10.57;41.4706;4.983
08/05/2009;56.985;35.085;41.02;33.5398;3.0845;12.9024;3.916;44.5954;36.3243;27.11;26.2772;28.19;23.03;34.4;5.9084;54.4;10.3823;58.37;24.065;26.035;9.724;31.305;23.07;100;27.045;16.82;47.0777;34.39;22.0699;44.2588;37.4189;27.0125;12.085;15.7;124.33;11.74;45.8824;4.972
15/05/2009;55.685;34.02;40.47;31.9393;2.9905;11.7494;3.449;42.3989;36.5885;26.005;25.2551;26.085;20.5217;34.155;5.3949;52.29;9.1551;51.2;22.98;23.98;9.074;31.7;22.25;99.46;26.365;17.01;42.7076;30.15;19.8667;43.9803;33.8884;26.2525;11.45;14.87;112.625;10.365;43.9216;4.721
22/05/2009;55.93;34.3;39.685;33.4109;3.115;12.8047;3.415;44.6051;36.9235;26.99;26.666;27;20.4697;33.215;5.2936;52.86;9.7119;53.62;22.71;26.265;9.409;31.29;20.83;100.215;26.55;16.685;46.2721;30.44;20.2187;43.6372;36.8834;27.405;11.015;15.1;114.48;10.575;44.0686;4.982
29/05/2009;55.79;33.875;40.75;33.7923;3.1525;12.8095;3.66;47.3799;33.1491;27.225;27.592;25.475;20.3592;32.515;5.2247;52.75;10.3376;54.19;22.9;27.06;9.261;33.16;20.81;94.66;27.755;17.25;51.4146;28.97;19.9294;44.7064;38.8596;26.2075;11.455;14.89;113.38;10.33;43.1373;5.237
